text,label
"Khách sạn có vị trí tốt, mới xây nên các trang thiết bị còn mới. Nhưng theo mình thấy thì các trang bị này không phải đồ tốt nên hơi ọp ẹp. Thí dụ như sàn buồng tắm khi bước vào thì thấy hơi lún xuống và phát tiếng kêu. Giường ngủ cũng vậy. Tuy nệm dày và êm nhưng khung giường gỗ rất yếu kêu cọt kẹt khi trở mình. Nếu đi cùng người khó ngủ thì xác định là thức trắng đêm. Nước trong nhà tắm không yếu mặc dù mình ở tầng cao nhất, chắc do có bồn nước để trên sân thượng. Có nước nóng nhưng phải đợi một chút mới nóng chứ không có liền như những khách sạn khác mình từng ở. Lời khuyên về đặc điểm khách sạn: Nếu các bạn lái xe thì khi xuống gara dưới tầng hầm nên de đuôi vào vì tầng hầm rất nhỏ khó quay đầu. Còn không thì bạn phải đậu xe trước cửa khách sạn theo kiểu first come first serve vì mặt tiền chỉ đủ đậu 2 xe là hết chỗ.",0
"KS nam tren con duong truoc mat bien,ban co the tan bo,ban cung co the dung tren phong nhin canh thuyen ngu dan danh ca ve moi binh minh,hoac hinh anh nhung nguoi dan chai keo luoi hoac ngam binh minh ben khung cua ... Moi thu o KS nay dieu okie,chi moi mot thu minh ko hai long la tam niem tren chiec giuong ngu ko duoc thoai mai lam Lời khuyên về ngắm cảnh: Nhan vien phuc vu nhiet tinh,vui ve nhung chua co tinh chuyen nghiep va thieu cap nhat ve nhieu mat thong tin",0
"Tôi thấy khách sạn rất đẹp, các dịch vụ tôi cũng hoàn toàn hài lòng, giá cả lại hợp lý. Đây sẽ là khách sạn ưu tiên hàng đầu của tôi nếu có dịp đến Vũng Tàu.",0
"Khách sạn rất đẹp, tôi hoàn toàn hài lòng với tất cả mọi dịch vụ ở đây, từ chất lượng phòng cho đến cách phục vụ của nhân viên đều tốt, giá cả lại hợp lý, không có điểm nào đáng để phàn nàn trong thời gian tôi nghỉ ngơi ở đây.",0
"Gia đình tôi thật sự rất hài lòng khi ở đây, tất cả mọi dịch vụ đều tốt, khách sạn đẹp, vị trí khách sạn thuận tiện, nhân viên phục vụ dễ thương, nhiệt tình. Giá cả hợp lý so với chất lượng.",0
"Khách sạn gần trung tâm, rất tiện lợi cho việc đi lại và vui chơi, cách phục vụ của nhân viên ở đây rất dễ thương, nói chung là lý tưởng cho một chuyến đi du lịch. Giá cả cũng rất hợp lý, phù hợp với nhiều đối tượng. Tôi sẽ còn quay lại khách sạn này nếu có dịp.",0
"Minh rất hài lòng về chất lượng khách sạn cũng như cách phục vụ tận tình của nhân viên. Phòng rộng, sạch sẽ và tiện nghi. Vi trí Khách sạn cũng ngay trung tâm, tiện cho mình đi lại và di chuyển. Mình đã có một chuyến đi rất tuyệt vời.",0
"Tôi rất hài lòng khi ở đây, mọi thứ đều rất ổn. Nhân viên rất nhiệt tình và thân thiện. Phòng rộng rãi, thoáng mát, khang trang. Giá phòng khi đặt qua Mytour thì rất vừa phải, hợp lý.",0
"Thái độ của nhân viên lễ tân kém. Tôi đặt phòng giường đôi nhưng khi check-in không thông báo phòng giường đôi đã hết, mất thời gian của khách hàng. Phòng deluxe diện tích rất nhỏ. Thang máy cũ và chậm. Ăn sáng tôi không dùng nên không đánh giá.",0
"Nhìn chung tốt nhưng wifi yếu không dùng được. Khách sạn mới, sạch sẽ, gần bãi biển, có chỗ đậu ôtô an toàn.",0
"Khách sạn trang thiết bị tốt, so với giá cả như thế là tốt xong ăn sáng hơi ít món không có nhiều sự lựa chọn.",0
Khách sạn nằm cách trung tâm thành phố 2 km và dễ dàng tiếp cận các địa điểm khác trong thành phố . Khách sạn cung cấp dịch vụ và tiện nghi tốt. Tôi thấy ổn khi nghỉ tại đây,0
"Phòng tạm được nhưng nhà tắm bẩn (tay cầm vòi sen, bồn tắm...), đồ dùng nhà tắm không được thay đầy đủ, dầu tắm và dầu gội đã bị khách trước sử dụng nhưng không được thay mới. Ưu điểm là : hướng nhìn ra biển, gần biển",0
"Vị trí tốt, Tiện nghi tốt, Nhân viên phục vụ chưa được vui vẻ cho lắm không phù hợp với 3 sao.Về việc ăn sáng tôi không hàii lòng, vì mùa thấp điểm, ít khách du lịch lại phục vụ ăn sáng không tốt, từ buffet chuyển sang chọn món, nhưng lại cắt phần ăn của bé 4 tuổi. với giá cảu loại phòng cao cấp tôi nghĩ tôi phải được hửng dịch vụ của khách sạn 4 sao",0
"Khách sạn có view đẹp, tuy nhiên Vũng Tàu đang xây dựng bờ kè dọc bãi biển nên muốn tắm phải đi bộ xuống phía dưới. Phòng đẹp và sạch sẽ nhưng nước quá yếu. Nhân viên nhiệt tình và dễ thương.",0
"Phòng ốc của khách sạn thì sạch sẽ thoáng mát, nhân viên nhiệt tình thân thiện. Khách rất hài lòng. Họ mong sẽ được đến Vũng Tàu và ở khách sạn này.Khách muốn gửi lời cảm ơn các bạn nhân viên của khách sạn rất nhiều và cảm ơn Mytour.",0
"Nhân viên phục vụ tốt, phòng ốc ok, bãi đậu xe rộng rãi, gần biển. Tuy nhiên, do đi trúng thứ 6 nên ăn sáng không có buffet.",0
"Chúng tôi lái xe xung quanh hầu hết các chỗ trong đảo để tìm kiếm một khách sạn lớn, giá cả hợp lý với một vị trí tuyệt vời. Khách sạn này có hệ thống mạng rất tốt, sóng luôn mạnh không ảnh hưởng đến công việc của chúng tôi. Sạch sẽ, gần bãi biển, yên tĩnh, giường lớn và ban công để ngắm mặt trời mọc. Có thể sử dụng một số dây bên ngoài ban công để treo khăn tắm và bộ quần áo bơi. Chúng tôi sẽ trở lại.",0
"Bảo vệ giữ xe dễ thương, mình lấy xe ra vào thường xuyên cũng không có khó chịu gì Phòng 206 nhỏ nhưng mình cũng không quan tâm lắm vì chỉ thuê để ngủ... Buffet sáng ít món, ăn cũng được. Nói chung là giá phòng tương xứng chất lượng.",0
"Chúng tôi chọn nơi này vì thấy khách sạn khá đẹp, mọi thứ được trang trí khá hài hòa. Khách sạn cũng rất thuận tiện, đi bộ đến bãi biển bên kia đường rất tuyệt vời với trẻ em. Tôi đặc biệt chọn một căn phòng nhìn ra biển và nó có một cái nhìn tuyệt vời. Cuối cùng, các nhân viên rất chuyên nghiệp. bữa sáng tự chọn tốt, chủ yếu là các món đặc sản ở đây. Nơi này là một khách sạn tốt cho tiền của bạn. Một trong những nơi đẹp ở Vũng Tàu để ở lại.",0
Dap ung duoc nhu cau cua toi,0
"Nop Phòng nhỏ, air-conditioner không tốt, breafeast không ngon. Chỉ được cái thuận tiện về lcoation.",0
"Vị trí khách sạn tại Bãi sau nên có tầm nhìn đẹp, tuy nhiên mỗi lần tắm biển phải băng qua đường nên hơi nguy hiểm vì gần ngã ba và đường dốc cao.",0
"Khách sạn đáng yêu,phòng hướng thành phố rất đẹp, tiện nghi, mát mẻ, đồ đạc mới, gần với bãi biển, thuận tiện cho việc đi lại. Buffet sáng cũng rất phong phú,đáng với giá tiền. Nếu có dịp lần sau tôi sẽ quay trở lại và giới thiệu cho bạn bè của mình",0
"Dịch vụ khách sạn tốt, phòng có ban công nhìn toàn bộ cảnh biển rất đẹp, tuy nhiên do phía trước con đường khách đang sửa nên phải đi vòng hơi xa mới ra biển được.",0
"khách sạn rất tốt sạch thoáng, phòng rộng, vừa cho 2 người, đi bộ ra bãi sau gần khoảng 2 phút, thuê xe đạp, có nhiều hàng ăn uống. Nhân viên hỗ trợ tốt.",0
"Phòng Deluxe Family City View đáp ứng khá đầy đủ nhu cầu sinh hoạt của sáu người - vừa hợp lí cho một gia đình với ông bà, cha mẹ và hai trẻ em. Đặc biệt hơn, phòng có 2 nhà vệ sinh là một cải thiện đáng kể cho tiện nghi gia đình sinh hoạt vào buổi sáng sớm. Phòng cũng được trang bị đến hai máy lạnh, không gian sinh hoạt vừa đủ với ghế salon sang trọng dành tiếp khách. Giường nệm êm và chăn gối không bị ẩm mốc, không có mùi (như ở một số khách sạn gần biển thường bị) nên đảm bảo tiêu chuẩn về sức khỏe cho khách hàng sử dụng. Món ăn ở mức trung bình, nhà xe rộng vừa đủ. Nói chung với số tiền bỏ ra thì khách sạn phục vụ ở mức độ xứng đáng. Với tiêu chuẩn 3 sao thì khách sạn còn thiếu hồ bơi và nếu có thể trang bị một bãi tắm riêng tránh lẫn lộn với du khách xung quanh.",0
"Tôi rất thích khi ở khách sạn này, đi bộ qua đường là tới biển, nhân viên thân thiện và vui vẻ. Phòng Superior tôi ở thoáng và thoải mái.",0
"khách sạn tốt,khá thuận thiện",0
"Khách sạn rất thuận tiện khi đi du lịch tại Vũng Tàu, phòng ốc sạch, dịch vụ tốt. Thích hợp với gia đình và nhóm bạn.",0
"Khách sạn ngay sát biển, mới, dịch vụ tốt nhưng giường cứng, nằm lâu bị đau lưng, đồ ăn sáng hơi ít các món ăn nhưng nói chung tôi hài lòng về khách sạn này",0
"Nằm ngay đường Thùy Vân, rất gần biển, thích nhất là phòng có hướng nhìn ra biển tuyệt đẹp, rất hài lòng khi ở đây",0
"Khách sạn tiêu chuẩn 3 sao, phòng ốc và nội thất rất tốt và sạch sẽ. Hôm tôi đi vào cuối tuần, có buffet sáng khá hợp khẩu vị, không biết ngày thường có buffet không nhỉ",0
"Một nơi lý tưởng khi đến Vũng Tàu, nhân viên rất vui vẻ và chuyên nghiệp. Đặt nhanh di vì không biết khi nào chương trình giảm giá của VIVU mới hết, tôi đặt qua iVIVu được giảm 100 ngàn đấy",0
"hồ bơi và sân vườn Khách sạn có khuôn viên cây cỏ dệp mắt, hồ bơi nhỏ nhưng ok.Còn lại phòng, đồ ăn, tiện nghi tệ hơn so với giá phòng. Vị trí hơi xa phố cổ HA. Cách khoảng 4-5km.Thái độ của nhân viên không thân thiện, nhiệt tình.. hơi khó chịu.",0
"Vị trí, phòng rộng, thoáng Nhân viên phục vụ tốt, vị trí khách sạn thuận lợi, phòng ở thoáng tuy nhiên nước trong bồn tắm chảy yếu và phía trước khách sạn có cho thuê mở quán bar/nhà hàng, đêm lại tiếng nhạc xập xình rất ồn, không tiện trong việc nghỉ ngơi.",0
"1. Phòng view đẹp 2. Khuôn viên đẹp 3. Vị trí thuận lợi Tôi đi du lịch với vợ và rất hài lòng khi ở khách sạn Century Riverside Huế. Nếu có dịp đến Huế, chắc chắn tôi sẽ ở KS này 1 lần nữa.",0
Khách sạn nằm ở vị trí đẹp. Nhân viên thân thiện nhiệt tình. Vệ sinh sạch sẽ,0
"Khách sạn tuy cũ nhưng phòng rộng và sạch sẽ, view đẹp, giá rất hợp lý! Cảm thấy dễ chịu, thuận tiện.",0
"Phòng đẹp Nhân viên bình thường, dọn phòng không sạch, rèm cửa còn bị bung ko kéo đc, tệ nhất là đặt cho khách đi nghe ca Huế mà chờ gom ng hết hơn 30p, xuống thuyền thì bán khách bát nháo. Tuy nhiên ks đep, ngay trung tâm nên khá tiện lợi",0
"Nhân viên nhiệt tình. Giá cả phải chăng, khách sạn gần trung tâm",0
"cảnh đẹp,gần bến thuyền,nhân viên thân thiện. nhà tắm nhỏ ,chật nếu ở phòng family dành cho 4 người,thiết bị vệ sinh cũ.tôi hài lòng về kì nghỉ với bữa sáng thức ăn ok,nhân viên phục vụ nhanh ,sạch sẽ,nhà hàng nhìn ngay ra sông.view đẹp khi nhìn từ ban công phòng.thủ tục nhận,trả phòng nhanh chóng.",0
"Vị trí. Thân Thiện. Tốt, có điệu kiện sẽ quay lại.",0
"Khách sạn có view thật đẹp, nội thất tốt, phục vụ buổi sáng ngon, đặc biệt là đội ngũ nhân viên rất thân thiện, nhiệt tình và chu đáo. Gia đình tôi sẽ quay trở lại đây khi có dịp. Gia đình tôi đã có kỳ nghỉ thật tuyệt vời tại Century Riverside Hue Hotel.",0
"big hotel, buffet and room bad 01 đêm duy nhất tại Huế khi book khách sạn kế bên bị lỗi. Tiêu chuẩn 4 sao và KS khá lớn nhưng phòng thiết kế rát bình thường, và không may sao, phòng tôi ở bị hư máy lạnh. Không để lại nhiều ấn tượng",0
"Thoải mái, gần trung tâm, cảnh đẹp Khách sạn Thoải mái, gần trung tâm, cảnh đẹp , nhân viên nhiệt tình",0
"Phòng sạch, rộng, vị trí gần trung tâm, nhân viên thân thiện Phòng sạch, rộng rãi và tiện nghi, có 1 giường lớn và 1 giường nhỏ cho em bé. Vị trí gần trung tâm và hướng sông rất đẹp. Nhân viên thân thiện, tiếp đón niềm nở, tư vấn nhiệt tình.Nhưng buffet sáng thì không ngon và rất ít món. Nên đặt phòng không bao gồm ăn sáng và thưởng thức món ngon Huế như bún bò ở bên ngoài khách sạn, có thể hỏi các quán ăn ngon từ lễ tân khách sạn.",0
"Trung tâm TP, giá cả phải chăng, nhân viên nhiệt tình sẽ tốt hơn rất nhiều nếu thực đơn bữa sáng đa dạng hơn.",0
"Vị trí, tiện nghi, yên tĩnh Khách sạn có vị trí rất thuận lợi cho khách du lịch (gần khu phố tây, cháo bò, chè, chợ đêm, cầu Trường Tiền, bến đò nghe hò Huế,...); nhân viên phục vụ tận tình; phòng tiện nghi.",0
"Dịch vụ tiếp tân, concierge tốt, hướng dẫn tận tình. - Hài lòng nên đã quay lại để đặt phòng.- Hồ bơi sạch sẽ và đẹp.- Bữa ăn sáng đơn giản và ít món ăn nên đề nghị xem và điều chỉnh.",0
"view đẹp, sảnh rộng , nhân viên tận tình chu đáo phòng đẹp nhưng toilet hơi cũ và nhỏ , view đẹp , thuận tiện đi lai",0
"gan song, phong o rong, nhan vien than thien San tennis cua khach san chu yeu khong phuc vu cho khach luu tru tai day nen thong ti ve khach san tren mang khong dung lam gay tam ly khong thoai mai cho chung toi khi muon su dung dich vu nay",0
"Phòng rộng, tiện nghi, dịch vụ tốt Có dịp quay lại chúng tôi sẽ ghé lại, nhưng mặt tiền khách sạn nên trang trí lại hoa lá cỏ cây cho đẹp hơn.",0
"khong gian, tam nhin song Huong, dich vu tot",0
"trung tâm, rộng mát, hướng sông.",0
"gần trung tâm, view đẹp, giá hợp lý",0
"Bên cạnh sông Hương, vị trí Trung tâm, giao thông thuận tiện",0
"Gan trung tam,ngoai canh dep,nhan vien nhiet tinh rat thoai mai,nhung be boi hoi sau,khong co ho boi cho tre embua sang khong ngon lam,nhung noi chung la ok",0
